kankersoort	periode	geslacht	leeftijdsgroep	cr
kanker_van_de_luchtwegen	2006	Vrouw	group:20-24	0,63
kanker_van_de_luchtwegen	2006	Vrouw	group:25-29	0,61
kanker_van_de_luchtwegen	2006	Vrouw	group:30-34	1,83
kanker_van_de_luchtwegen	2006	Vrouw	group:35-39	4,5
kanker_van_de_luchtwegen	2006	Vrouw	group:40-44	16,22
kanker_van_de_luchtwegen	2006	Vrouw	group:45-49	38,44
kanker_van_de_luchtwegen	2006	Vrouw	group:50-54	73
kanker_van_de_luchtwegen	2006	Vrouw	group:55-59	96,23
kanker_van_de_luchtwegen	2006	Vrouw	group:60-64	127,58
kanker_van_de_luchtwegen	2006	Vrouw	group:65-69	150,26
kanker_van_de_luchtwegen	2006	Vrouw	group:70-74	190,38
kanker_van_de_luchtwegen	2006	Vrouw	group:75-79	171,45
kanker_van_de_luchtwegen	2006	Vrouw	group:80-84	129,11
kanker_van_de_luchtwegen	2006	Vrouw	group:85+	68,14
kanker_van_de_luchtwegen	2007	Vrouw	group:15-19	0,41
kanker_van_de_luchtwegen	2007	Vrouw	group:25-29	0,4
kanker_van_de_luchtwegen	2007	Vrouw	group:30-34	1,72
kanker_van_de_luchtwegen	2007	Vrouw	group:35-39	3,76
kanker_van_de_luchtwegen	2007	Vrouw	group:40-44	16,45
kanker_van_de_luchtwegen	2007	Vrouw	group:45-49	38,37
kanker_van_de_luchtwegen	2007	Vrouw	group:50-54	77,67
kanker_van_de_luchtwegen	2007	Vrouw	group:55-59	94,98
kanker_van_de_luchtwegen	2007	Vrouw	group:60-64	137
kanker_van_de_luchtwegen	2007	Vrouw	group:65-69	151,02
kanker_van_de_luchtwegen	2007	Vrouw	group:70-74	182,61
kanker_van_de_luchtwegen	2007	Vrouw	group:75-79	197,54
kanker_van_de_luchtwegen	2007	Vrouw	group:80-84	124,9
kanker_van_de_luchtwegen	2007	Vrouw	group:85+	62,48
kanker_van_de_luchtwegen	2008	Vrouw	group:15-19	0,2
kanker_van_de_luchtwegen	2008	Vrouw	group:20-24	0,41
kanker_van_de_luchtwegen	2008	Vrouw	group:25-29	1,22
kanker_van_de_luchtwegen	2008	Vrouw	group:30-34	1,18
kanker_van_de_luchtwegen	2008	Vrouw	group:35-39	4,48
kanker_van_de_luchtwegen	2008	Vrouw	group:40-44	14,66
kanker_van_de_luchtwegen	2008	Vrouw	group:45-49	40,4
kanker_van_de_luchtwegen	2008	Vrouw	group:50-54	77,44
kanker_van_de_luchtwegen	2008	Vrouw	group:55-59	103,22
kanker_van_de_luchtwegen	2008	Vrouw	group:60-64	139,6
kanker_van_de_luchtwegen	2008	Vrouw	group:65-69	165,03
kanker_van_de_luchtwegen	2008	Vrouw	group:70-74	201,67
kanker_van_de_luchtwegen	2008	Vrouw	group:75-79	188,53
kanker_van_de_luchtwegen	2008	Vrouw	group:80-84	146
kanker_van_de_luchtwegen	2008	Vrouw	group:85+	75,08
kanker_van_de_luchtwegen	2009	Vrouw	group:10-14	0,21
kanker_van_de_luchtwegen	2009	Vrouw	group:15-19	0,4
kanker_van_de_luchtwegen	2009	Vrouw	group:20-24	0,81
kanker_van_de_luchtwegen	2009	Vrouw	group:25-29	0,61
kanker_van_de_luchtwegen	2009	Vrouw	group:30-34	1,2
kanker_van_de_luchtwegen	2009	Vrouw	group:35-39	5,47
kanker_van_de_luchtwegen	2009	Vrouw	group:40-44	16,4
kanker_van_de_luchtwegen	2009	Vrouw	group:45-49	32,15
kanker_van_de_luchtwegen	2009	Vrouw	group:50-54	71,91
kanker_van_de_luchtwegen	2009	Vrouw	group:55-59	108,05
kanker_van_de_luchtwegen	2009	Vrouw	group:60-64	133,33
kanker_van_de_luchtwegen	2009	Vrouw	group:65-69	168,81
kanker_van_de_luchtwegen	2009	Vrouw	group:70-74	197,56
kanker_van_de_luchtwegen	2009	Vrouw	group:75-79	206,07
kanker_van_de_luchtwegen	2009	Vrouw	group:80-84	149,62
kanker_van_de_luchtwegen	2009	Vrouw	group:85+	73,91
kanker_van_de_luchtwegen	2010	Vrouw	group:15-19	0,4
kanker_van_de_luchtwegen	2010	Vrouw	group:20-24	0,59
kanker_van_de_luchtwegen	2010	Vrouw	group:25-29	0,2
kanker_van_de_luchtwegen	2010	Vrouw	group:30-34	1
kanker_van_de_luchtwegen	2010	Vrouw	group:35-39	6,95
kanker_van_de_luchtwegen	2010	Vrouw	group:40-44	12
kanker_van_de_luchtwegen	2010	Vrouw	group:45-49	32,46
kanker_van_de_luchtwegen	2010	Vrouw	group:50-54	64,15
kanker_van_de_luchtwegen	2010	Vrouw	group:55-59	110,92
kanker_van_de_luchtwegen	2010	Vrouw	group:60-64	153,24
kanker_van_de_luchtwegen	2010	Vrouw	group:65-69	184,93
kanker_van_de_luchtwegen	2010	Vrouw	group:70-74	212,19
kanker_van_de_luchtwegen	2010	Vrouw	group:75-79	209,79
kanker_van_de_luchtwegen	2010	Vrouw	group:80-84	168
kanker_van_de_luchtwegen	2010	Vrouw	group:85+	86,58
kanker_van_de_luchtwegen	2011	Vrouw	group:10-14	0,41
kanker_van_de_luchtwegen	2011	Vrouw	group:20-24	0,78
kanker_van_de_luchtwegen	2011	Vrouw	group:25-29	1,4
kanker_van_de_luchtwegen	2011	Vrouw	group:30-34	1,39
kanker_van_de_luchtwegen	2011	Vrouw	group:35-39	3,64
kanker_van_de_luchtwegen	2011	Vrouw	group:40-44	11,85
kanker_van_de_luchtwegen	2011	Vrouw	group:45-49	37,97
kanker_van_de_luchtwegen	2011	Vrouw	group:50-54	69,78
kanker_van_de_luchtwegen	2011	Vrouw	group:55-59	115,34
kanker_van_de_luchtwegen	2011	Vrouw	group:60-64	146,44
kanker_van_de_luchtwegen	2011	Vrouw	group:65-69	185,04
kanker_van_de_luchtwegen	2011	Vrouw	group:70-74	203,38
kanker_van_de_luchtwegen	2011	Vrouw	group:75-79	231,93
kanker_van_de_luchtwegen	2011	Vrouw	group:80-84	174,13
kanker_van_de_luchtwegen	2011	Vrouw	group:85+	100,6
kanker_van_de_luchtwegen	2012	Vrouw	group:0-4	0,22
kanker_van_de_luchtwegen	2012	Vrouw	group:20-24	0,38
kanker_van_de_luchtwegen	2012	Vrouw	group:25-29	0,99
kanker_van_de_luchtwegen	2012	Vrouw	group:30-34	1,98
kanker_van_de_luchtwegen	2012	Vrouw	group:35-39	3,42
kanker_van_de_luchtwegen	2012	Vrouw	group:40-44	12,88
kanker_van_de_luchtwegen	2012	Vrouw	group:45-49	33,38
kanker_van_de_luchtwegen	2012	Vrouw	group:50-54	69,14
kanker_van_de_luchtwegen	2012	Vrouw	group:55-59	118,8
kanker_van_de_luchtwegen	2012	Vrouw	group:60-64	164,29
kanker_van_de_luchtwegen	2012	Vrouw	group:65-69	192,52
kanker_van_de_luchtwegen	2012	Vrouw	group:70-74	218,34
kanker_van_de_luchtwegen	2012	Vrouw	group:75-79	221,62
kanker_van_de_luchtwegen	2012	Vrouw	group:80-84	186,59
kanker_van_de_luchtwegen	2012	Vrouw	group:85+	83,86
kanker_van_de_luchtwegen	2013	Vrouw	group:15-19	0,21
kanker_van_de_luchtwegen	2013	Vrouw	group:20-24	0,19
kanker_van_de_luchtwegen	2013	Vrouw	group:25-29	0,78
kanker_van_de_luchtwegen	2013	Vrouw	group:30-34	2,19
kanker_van_de_luchtwegen	2013	Vrouw	group:35-39	3,71
kanker_van_de_luchtwegen	2013	Vrouw	group:40-44	11,36
kanker_van_de_luchtwegen	2013	Vrouw	group:45-49	30,54
kanker_van_de_luchtwegen	2013	Vrouw	group:50-54	61,5
kanker_van_de_luchtwegen	2013	Vrouw	group:55-59	117,61
kanker_van_de_luchtwegen	2013	Vrouw	group:60-64	167,56
kanker_van_de_luchtwegen	2013	Vrouw	group:65-69	201,58
kanker_van_de_luchtwegen	2013	Vrouw	group:70-74	215,47
kanker_van_de_luchtwegen	2013	Vrouw	group:75-79	222,8
kanker_van_de_luchtwegen	2013	Vrouw	group:80-84	211,17
kanker_van_de_luchtwegen	2013	Vrouw	group:85+	95,88
kanker_van_de_luchtwegen	2014	Vrouw	group:0-4	0,23
kanker_van_de_luchtwegen	2014	Vrouw	group:15-19	0,21
kanker_van_de_luchtwegen	2014	Vrouw	group:25-29	0,58
kanker_van_de_luchtwegen	2014	Vrouw	group:30-34	1,79
kanker_van_de_luchtwegen	2014	Vrouw	group:35-39	4,36
kanker_van_de_luchtwegen	2014	Vrouw	group:40-44	11,11
kanker_van_de_luchtwegen	2014	Vrouw	group:45-49	29,78
kanker_van_de_luchtwegen	2014	Vrouw	group:50-54	65,44
kanker_van_de_luchtwegen	2014	Vrouw	group:55-59	117,77
kanker_van_de_luchtwegen	2014	Vrouw	group:60-64	166,86
kanker_van_de_luchtwegen	2014	Vrouw	group:65-69	211,64
kanker_van_de_luchtwegen	2014	Vrouw	group:70-74	230,67
kanker_van_de_luchtwegen	2014	Vrouw	group:75-79	217,7
kanker_van_de_luchtwegen	2014	Vrouw	group:80-84	180,53
kanker_van_de_luchtwegen	2014	Vrouw	group:85+	84,91
kanker_van_de_luchtwegen	2015	Vrouw	group:10-14	0,2
kanker_van_de_luchtwegen	2015	Vrouw	group:15-19	0,61
kanker_van_de_luchtwegen	2015	Vrouw	group:20-24	0,38
kanker_van_de_luchtwegen	2015	Vrouw	group:25-29	0,19
kanker_van_de_luchtwegen	2015	Vrouw	group:30-34	0,99
kanker_van_de_luchtwegen	2015	Vrouw	group:35-39	4,97
kanker_van_de_luchtwegen	2015	Vrouw	group:40-44	7,98
kanker_van_de_luchtwegen	2015	Vrouw	group:45-49	25,96
kanker_van_de_luchtwegen	2015	Vrouw	group:50-54	66,99
kanker_van_de_luchtwegen	2015	Vrouw	group:55-59	114,94
kanker_van_de_luchtwegen	2015	Vrouw	group:60-64	182,98
kanker_van_de_luchtwegen	2015	Vrouw	group:65-69	225,47
kanker_van_de_luchtwegen	2015	Vrouw	group:70-74	253,04
kanker_van_de_luchtwegen	2015	Vrouw	group:75-79	246,94
kanker_van_de_luchtwegen	2015	Vrouw	group:80-84	232,16
kanker_van_de_luchtwegen	2015	Vrouw	group:85+	102,89
kanker_van_de_luchtwegen	2016	Vrouw	group:5-9	0,22
kanker_van_de_luchtwegen	2016	Vrouw	group:10-14	0,21
kanker_van_de_luchtwegen	2016	Vrouw	group:20-24	0,38
kanker_van_de_luchtwegen	2016	Vrouw	group:25-29	1,12
kanker_van_de_luchtwegen	2016	Vrouw	group:30-34	1,57
kanker_van_de_luchtwegen	2016	Vrouw	group:35-39	5,13
kanker_van_de_luchtwegen	2016	Vrouw	group:40-44	11,8
kanker_van_de_luchtwegen	2016	Vrouw	group:45-49	26,41
kanker_van_de_luchtwegen	2016	Vrouw	group:50-54	62,98
kanker_van_de_luchtwegen	2016	Vrouw	group:55-59	116,91
kanker_van_de_luchtwegen	2016	Vrouw	group:60-64	178,18
kanker_van_de_luchtwegen	2016	Vrouw	group:65-69	221,29
kanker_van_de_luchtwegen	2016	Vrouw	group:70-74	255,17
kanker_van_de_luchtwegen	2016	Vrouw	group:75-79	237,4
kanker_van_de_luchtwegen	2016	Vrouw	group:80-84	216,76
kanker_van_de_luchtwegen	2016	Vrouw	group:85+	110,73
kanker_van_de_luchtwegen	2017	Vrouw	group:5-9	0,22
kanker_van_de_luchtwegen	2017	Vrouw	group:20-24	0,76
kanker_van_de_luchtwegen	2017	Vrouw	group:25-29	0,55
kanker_van_de_luchtwegen	2017	Vrouw	group:30-34	2,51
kanker_van_de_luchtwegen	2017	Vrouw	group:35-39	3,72
kanker_van_de_luchtwegen	2017	Vrouw	group:40-44	11,31
kanker_van_de_luchtwegen	2017	Vrouw	group:45-49	25,75
kanker_van_de_luchtwegen	2017	Vrouw	group:50-54	57,85
kanker_van_de_luchtwegen	2017	Vrouw	group:55-59	113,08
kanker_van_de_luchtwegen	2017	Vrouw	group:60-64	178,45
kanker_van_de_luchtwegen	2017	Vrouw	group:65-69	220,96
kanker_van_de_luchtwegen	2017	Vrouw	group:70-74	254,86
kanker_van_de_luchtwegen	2017	Vrouw	group:75-79	256,09
kanker_van_de_luchtwegen	2017	Vrouw	group:80-84	215,55
kanker_van_de_luchtwegen	2017	Vrouw	group:85+	93,78
kanker_van_de_luchtwegen	2018	Vrouw	group:15-19	0,2
kanker_van_de_luchtwegen	2018	Vrouw	group:20-24	0,19
kanker_van_de_luchtwegen	2018	Vrouw	group:25-29	0,55
kanker_van_de_luchtwegen	2018	Vrouw	group:30-34	1,7
kanker_van_de_luchtwegen	2018	Vrouw	group:35-39	4,87
kanker_van_de_luchtwegen	2018	Vrouw	group:40-44	10,61
kanker_van_de_luchtwegen	2018	Vrouw	group:45-49	23,13
kanker_van_de_luchtwegen	2018	Vrouw	group:50-54	59,66
kanker_van_de_luchtwegen	2018	Vrouw	group:55-59	118,66
kanker_van_de_luchtwegen	2018	Vrouw	group:60-64	189,56
kanker_van_de_luchtwegen	2018	Vrouw	group:65-69	239,07
kanker_van_de_luchtwegen	2018	Vrouw	group:70-74	276,82
kanker_van_de_luchtwegen	2018	Vrouw	group:75-79	273,7
kanker_van_de_luchtwegen	2018	Vrouw	group:80-84	235,1
kanker_van_de_luchtwegen	2018	Vrouw	group:85+	119,3
Huidkanker	2019	Man	group:5-9	0,43
Huidkanker	2019	Man	group:10-14	0,82
Huidkanker	2019	Man	group:15-19	1,49
Huidkanker	2019	Man	group:20-24	2,54
Huidkanker	2019	Man	group:25-29	5,75
Huidkanker	2019	Man	group:30-34	11,64
Huidkanker	2019	Man	group:35-39	17,47
Huidkanker	2019	Man	group:40-44	29,22
Huidkanker	2019	Man	group:45-49	47,72
Huidkanker	2019	Man	group:50-54	69,67
Huidkanker	2019	Man	group:55-59	108,58
Huidkanker	2019	Man	group:60-64	141,51
Huidkanker	2019	Man	group:65-69	253,54
Huidkanker	2019	Man	group:70-74	433,61
Huidkanker	2019	Man	group:75-79	699,18
Huidkanker	2019	Man	group:80-84	1008,21
Huidkanker	2019	Man	group:85+	1302,35
Huidkanker	1989	Man	group:5-9	0,22
Huidkanker	1989	Man	group:10-14	0,43
Huidkanker	1989	Man	group:15-19	2,24
Huidkanker	1989	Man	group:20-24	2,95
Huidkanker	1989	Man	group:25-29	6,25
Huidkanker	1989	Man	group:30-34	8,01
Huidkanker	1989	Man	group:35-39	9,05
Huidkanker	1989	Man	group:40-44	18,47
Huidkanker	1989	Man	group:45-49	20,71
Huidkanker	1989	Man	group:50-54	31,95
Huidkanker	1989	Man	group:55-59	38,95
Huidkanker	1989	Man	group:60-64	66,46
Huidkanker	1989	Man	group:65-69	88,02
Huidkanker	1989	Man	group:70-74	140,15
Huidkanker	1989	Man	group:75-79	188,37
Huidkanker	1989	Man	group:80-84	261,8
Huidkanker	1989	Man	group:85+	347,08
Huidkanker	1990	Man	group:15-19	1,82
Huidkanker	1990	Man	group:20-24	3,87
Huidkanker	1990	Man	group:25-29	5,57
Huidkanker	1990	Man	group:30-34	7,87
Huidkanker	1990	Man	group:35-39	7,67
Huidkanker	1990	Man	group:40-44	12,91
Huidkanker	1990	Man	group:45-49	22,1
Huidkanker	1990	Man	group:50-54	26
Huidkanker	1990	Man	group:55-59	40,8
Huidkanker	1990	Man	group:60-64	57,57
Huidkanker	1990	Man	group:65-69	92,04
Huidkanker	1990	Man	group:70-74	148,15
Huidkanker	1990	Man	group:75-79	182,95
Huidkanker	1990	Man	group:80-84	254,94
Huidkanker	1990	Man	group:85+	407,92
Huidkanker	1991	Man	group:15-19	0,77
Huidkanker	1991	Man	group:20-24	3,41
Huidkanker	1991	Man	group:25-29	3,28
Huidkanker	1991	Man	group:30-34	6,62
Huidkanker	1991	Man	group:35-39	11,82
Huidkanker	1991	Man	group:40-44	16,69
Huidkanker	1991	Man	group:45-49	21,26
Huidkanker	1991	Man	group:50-54	28,15
Huidkanker	1991	Man	group:55-59	41,2
Huidkanker	1991	Man	group:60-64	60,71
Huidkanker	1991	Man	group:65-69	89,03
Huidkanker	1991	Man	group:70-74	136,08
Huidkanker	1991	Man	group:75-79	188,33
Huidkanker	1991	Man	group:80-84	249,81
Huidkanker	1991	Man	group:85+	390,13
Huidkanker	1992	Man	group:5-9	0,22
Huidkanker	1992	Man	group:15-19	0,8
Huidkanker	1992	Man	group:20-24	2,97
Huidkanker	1992	Man	group:25-29	4,77
Huidkanker	1992	Man	group:30-34	6,34
Huidkanker	1992	Man	group:35-39	13,85
Huidkanker	1992	Man	group:40-44	15,45
Huidkanker	1992	Man	group:45-49	22,34
Huidkanker	1992	Man	group:50-54	29
Huidkanker	1992	Man	group:55-59	45,89
Huidkanker	1992	Man	group:60-64	61,68
Huidkanker	1992	Man	group:65-69	102
Huidkanker	1992	Man	group:70-74	146,47
Huidkanker	1992	Man	group:75-79	190,31
Huidkanker	1992	Man	group:80-84	290,66
Huidkanker	1992	Man	group:85+	377,98
Huidkanker	1993	Man	group:0-4	0,2
Huidkanker	1993	Man	group:10-14	0,65
Huidkanker	1993	Man	group:15-19	1,45
Huidkanker	1993	Man	group:20-24	3,68
Huidkanker	1993	Man	group:25-29	7,46
Huidkanker	1993	Man	group:30-34	6,69
Huidkanker	1993	Man	group:35-39	9,07
Huidkanker	1993	Man	group:40-44	13,8
Huidkanker	1993	Man	group:45-49	18,81
Huidkanker	1993	Man	group:50-54	29,37
Huidkanker	1993	Man	group:55-59	40,16
Huidkanker	1993	Man	group:60-64	57,72
Huidkanker	1993	Man	group:65-69	91,69
Huidkanker	1993	Man	group:70-74	138,43
Huidkanker	1993	Man	group:75-79	238,5
Huidkanker	1993	Man	group:80-84	265,32
Huidkanker	1993	Man	group:85+	404,62
Huidkanker	1994	Man	group:5-9	0,21
Huidkanker	1994	Man	group:10-14	0,43
Huidkanker	1994	Man	group:15-19	1,05
Huidkanker	1994	Man	group:20-24	4,01
Huidkanker	1994	Man	group:25-29	5,09
Huidkanker	1994	Man	group:30-34	8,24
Huidkanker	1994	Man	group:35-39	13,65
Huidkanker	1994	Man	group:40-44	15,76
Huidkanker	1994	Man	group:45-49	22,08
Huidkanker	1994	Man	group:50-54	35,17
Huidkanker	1994	Man	group:55-59	45,18
Huidkanker	1994	Man	group:60-64	65,66
Huidkanker	1994	Man	group:65-69	108,12
Huidkanker	1994	Man	group:70-74	177,21
Huidkanker	1994	Man	group:75-79	241,77
Huidkanker	1994	Man	group:80-84	268,2
Huidkanker	1994	Man	group:85+	439,93
Huidkanker	1995	Man	group:10-14	0,22
Huidkanker	1995	Man	group:15-19	1,69
Huidkanker	1995	Man	group:20-24	2,3
Huidkanker	1995	Man	group:25-29	6,76
Huidkanker	1995	Man	group:30-34	8,75
Huidkanker	1995	Man	group:35-39	11,2
Huidkanker	1995	Man	group:40-44	18,13
Huidkanker	1995	Man	group:45-49	24,45
Huidkanker	1995	Man	group:50-54	31,61
Huidkanker	1995	Man	group:55-59	42,32
Huidkanker	1995	Man	group:60-64	67,46
Huidkanker	1995	Man	group:65-69	103,21
Huidkanker	1995	Man	group:70-74	155,71
Huidkanker	1995	Man	group:75-79	240,24
Huidkanker	1995	Man	group:80-84	306,43
Huidkanker	1995	Man	group:85+	416,39
Huidkanker	1996	Man	group:5-9	0,2
Huidkanker	1996	Man	group:10-14	0,86
Huidkanker	1996	Man	group:15-19	1,06
Huidkanker	1996	Man	group:20-24	3,37
Huidkanker	1996	Man	group:25-29	6,51
Huidkanker	1996	Man	group:30-34	9,9
Huidkanker	1996	Man	group:35-39	13,56
Huidkanker	1996	Man	group:40-44	17,33
Huidkanker	1996	Man	group:45-49	19,39
Huidkanker	1996	Man	group:50-54	33,15
Huidkanker	1996	Man	group:55-59	43,72
Huidkanker	1996	Man	group:60-64	78,38
Huidkanker	1996	Man	group:65-69	107,45
Huidkanker	1996	Man	group:70-74	185,62
Huidkanker	1996	Man	group:75-79	262,14
Huidkanker	1996	Man	group:80-84	305,46
Huidkanker	1996	Man	group:85+	469,9
Huidkanker	1997	Man	group:5-9	0,2
Huidkanker	1997	Man	group:15-19	0,42
Huidkanker	1997	Man	group:20-24	4,52
Huidkanker	1997	Man	group:25-29	6,29
Huidkanker	1997	Man	group:30-34	8,3
Huidkanker	1997	Man	group:35-39	10,26
Huidkanker	1997	Man	group:40-44	17,18
Huidkanker	1997	Man	group:45-49	24,01
Huidkanker	1997	Man	group:50-54	39,09
Huidkanker	1997	Man	group:55-59	53,02
Huidkanker	1997	Man	group:60-64	78,44
Huidkanker	1997	Man	group:65-69	115,64
Huidkanker	1997	Man	group:70-74	158,29
Huidkanker	1997	Man	group:75-79	269,27
Huidkanker	1997	Man	group:80-84	317,82
Huidkanker	1997	Man	group:85+	478,41
Huidkanker	1998	Man	group:5-9	0,2
Huidkanker	1998	Man	group:10-14	0,84
Huidkanker	1998	Man	group:15-19	0,85
Huidkanker	1998	Man	group:20-24	3,64
Huidkanker	1998	Man	group:25-29	6,6
Huidkanker	1998	Man	group:30-34	8,62
Huidkanker	1998	Man	group:35-39	14,38
Huidkanker	1998	Man	group:40-44	14,66
Huidkanker	1998	Man	group:45-49	21,27
Huidkanker	1998	Man	group:50-54	33,85
Huidkanker	1998	Man	group:55-59	47,66
Huidkanker	1998	Man	group:60-64	76,78
Huidkanker	1998	Man	group:65-69	103,65
Huidkanker	1998	Man	group:70-74	163,98
Huidkanker	1998	Man	group:75-79	250,44
Huidkanker	1998	Man	group:80-84	334,99
Huidkanker	1998	Man	group:85+	437,86
Huidkanker	1999	Man	group:5-9	0,2
Huidkanker	1999	Man	group:10-14	0,62
Huidkanker	1999	Man	group:15-19	1,69
Huidkanker	1999	Man	group:20-24	3,7
Huidkanker	1999	Man	group:25-29	6,55
Huidkanker	1999	Man	group:30-34	9,53
Huidkanker	1999	Man	group:35-39	14,3
Huidkanker	1999	Man	group:40-44	15,92
Huidkanker	1999	Man	group:45-49	24,5
Huidkanker	1999	Man	group:50-54	38,6
Huidkanker	1999	Man	group:55-59	51,2
Huidkanker	1999	Man	group:60-64	83,57
Huidkanker	1999	Man	group:65-69	127,81
Huidkanker	1999	Man	group:70-74	168,03
Huidkanker	1999	Man	group:75-79	261,3
Huidkanker	1999	Man	group:80-84	358,75
Huidkanker	1999	Man	group:85+	472,33
Huidkanker	2000	Man	group:0-4	0,2
Huidkanker	2000	Man	group:5-9	0,2
Huidkanker	2000	Man	group:15-19	1,26
Huidkanker	2000	Man	group:20-24	2,68
Huidkanker	2000	Man	group:25-29	6,21
Huidkanker	2000	Man	group:30-34	9,83
Huidkanker	2000	Man	group:35-39	12,92
Huidkanker	2000	Man	group:40-44	17,58
Huidkanker	2000	Man	group:45-49	20,46
Huidkanker	2000	Man	group:50-54	36,51
Huidkanker	2000	Man	group:55-59	52,08
Huidkanker	2000	Man	group:60-64	72,93
Huidkanker	2000	Man	group:65-69	113,16
Huidkanker	2000	Man	group:70-74	176,95
Huidkanker	2000	Man	group:75-79	254,58
Huidkanker	2000	Man	group:80-84	391,78
Huidkanker	2000	Man	group:85+	497,15
Huidkanker	2001	Man	group:0-4	0,19
Huidkanker	2001	Man	group:5-9	0,59
Huidkanker	2001	Man	group:10-14	0,2
Huidkanker	2001	Man	group:15-19	1,88
Huidkanker	2001	Man	group:20-24	2,87
Huidkanker	2001	Man	group:25-29	6,34
Huidkanker	2001	Man	group:30-34	9,25
Huidkanker	2001	Man	group:35-39	14,31
Huidkanker	2001	Man	group:40-44	17,43
Huidkanker	2001	Man	group:45-49	25,27
Huidkanker	2001	Man	group:50-54	37,06
Huidkanker	2001	Man	group:55-59	62,79
Huidkanker	2001	Man	group:60-64	83,02
Huidkanker	2001	Man	group:65-69	115,51
Huidkanker	2001	Man	group:70-74	203,13
Huidkanker	2001	Man	group:75-79	301,06
Huidkanker	2001	Man	group:80-84	322,14
Huidkanker	2001	Man	group:85+	516,67
Huidkanker	2002	Man	group:0-4	0,19
Huidkanker	2002	Man	group:10-14	0,2
Huidkanker	2002	Man	group:15-19	2,05
Huidkanker	2002	Man	group:20-24	5,09
Huidkanker	2002	Man	group:25-29	3,97
Huidkanker	2002	Man	group:30-34	12,08
Huidkanker	2002	Man	group:35-39	17,13
Huidkanker	2002	Man	group:40-44	19,8
Huidkanker	2002	Man	group:45-49	23,31
Huidkanker	2002	Man	group:50-54	33,71
Huidkanker	2002	Man	group:55-59	56,72
Huidkanker	2002	Man	group:60-64	84
Huidkanker	2002	Man	group:65-69	124,68
Huidkanker	2002	Man	group:70-74	181,42
Huidkanker	2002	Man	group:75-79	280,57
Huidkanker	2002	Man	group:80-84	344,67
Huidkanker	2002	Man	group:85+	593,39
Huidkanker	2003	Man	group:0-4	0,19
Huidkanker	2003	Man	group:10-14	0,39
Huidkanker	2003	Man	group:15-19	0,4
Huidkanker	2003	Man	group:20-24	4,48
Huidkanker	2003	Man	group:25-29	6,24
Huidkanker	2003	Man	group:30-34	10,08
Huidkanker	2003	Man	group:35-39	16,05
Huidkanker	2003	Man	group:40-44	16,6
Huidkanker	2003	Man	group:45-49	25,11
Huidkanker	2003	Man	group:50-54	33,88
Huidkanker	2003	Man	group:55-59	56,56
Huidkanker	2003	Man	group:60-64	86,67
Huidkanker	2003	Man	group:65-69	126,71
Huidkanker	2003	Man	group:70-74	182,52
Huidkanker	2003	Man	group:75-79	271,52
Huidkanker	2003	Man	group:80-84	367,68
Huidkanker	2003	Man	group:85+	550,42
Huidkanker	2004	Man	group:0-4	0,38
Huidkanker	2004	Man	group:5-9	0,2
Huidkanker	2004	Man	group:10-14	0,19
Huidkanker	2004	Man	group:15-19	1,8
Huidkanker	2004	Man	group:20-24	3,67
Huidkanker	2004	Man	group:25-29	6,37
Huidkanker	2004	Man	group:30-34	12,02
Huidkanker	2004	Man	group:35-39	16
Huidkanker	2004	Man	group:40-44	21,55
Huidkanker	2004	Man	group:45-49	30,94
Huidkanker	2004	Man	group:50-54	36,95
Huidkanker	2004	Man	group:55-59	66,7
Huidkanker	2004	Man	group:60-64	95,59
Huidkanker	2004	Man	group:65-69	134,94
Huidkanker	2004	Man	group:70-74	228,41
Huidkanker	2004	Man	group:75-79	298,49
Huidkanker	2004	Man	group:80-84	437,06
Huidkanker	2004	Man	group:85+	561,81
Huidkanker	2005	Man	group:5-9	0,2
Huidkanker	2005	Man	group:10-14	0,39
Huidkanker	2005	Man	group:15-19	2,19
Huidkanker	2005	Man	group:20-24	4,3
Huidkanker	2005	Man	group:25-29	6,63
Huidkanker	2005	Man	group:30-34	13,6
Huidkanker	2005	Man	group:35-39	15,04
Huidkanker	2005	Man	group:40-44	23,48
Huidkanker	2005	Man	group:45-49	30,17
Huidkanker	2005	Man	group:50-54	44,2
Huidkanker	2005	Man	group:55-59	66,64
Huidkanker	2005	Man	group:60-64	103,59
Huidkanker	2005	Man	group:65-69	149,81
Huidkanker	2005	Man	group:70-74	227,95
Huidkanker	2005	Man	group:75-79	344,94
Huidkanker	2005	Man	group:80-84	481,16
Huidkanker	2005	Man	group:85+	672,78
Huidkanker	2006	Man	group:5-9	0,59
Huidkanker	2006	Man	group:10-14	0,79
Huidkanker	2006	Man	group:15-19	1,97
Huidkanker	2006	Man	group:20-24	4,1
Huidkanker	2006	Man	group:25-29	6,45
Huidkanker	2006	Man	group:30-34	12,03
Huidkanker	2006	Man	group:35-39	20,82
Huidkanker	2006	Man	group:40-44	23,16
Huidkanker	2006	Man	group:45-49	29,44
Huidkanker	2006	Man	group:50-54	42,86
Huidkanker	2006	Man	group:55-59	63,83
Huidkanker	2006	Man	group:60-64	113,68
Huidkanker	2006	Man	group:65-69	162,41
Huidkanker	2006	Man	group:70-74	217,85
Huidkanker	2006	Man	group:75-79	349,32
Huidkanker	2006	Man	group:80-84	498,02
Huidkanker	2006	Man	group:85+	646,59
